org_key,year,event_key,match_key,match_number,time,alliance,team_key,totalAutoPoints,totalTeleopPoints,totalEndgamePoints,contributedPoints,autoFuel,teleopFuel,totalPassing,totalDefense,startingPosition,autoFuelOne,autoFuelTen,autoTower,autoNZ,autoDepot,autoOutpost,teleopFuelOne,teleopFuelTen,passedNZ,passedOZ,didDefenseNZ,didDefenseOZ,totalMinorFouls,totalMajorFouls,climbingStartTime,climbLevel,diedDuringMatch,didYellowCard,didRedCard
frc8179,2026,2026micmp4,2026micmp4_qm35,35,4/17/2026 3:14:00 PM,blue,frc6085,"40","140","0","180","40","140","0","0","Not There","0","4","0","0","0","0","0","14","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm36,36,4/17/2026 3:22:00 PM,red,frc11503,"2","11","0","13","2","11","0","0","Middle","2","0","0","0","0","0","11","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm36,36,4/17/2026 3:22:00 PM,blue,frc11386,"8","0","10","18","8","0","1","1","Middle","8","0","0","0","0","0","0","0","1","0","1","0","0","0","0","Level 1","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm36,36,4/17/2026 3:22:00 PM,red,frc7768,"50","140","0","190","50","140","1","0","Not There","0","5","0","0","0","0","0","14","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm36,36,4/17/2026 3:22:00 PM,blue,frc1701,"0","90","0","90","0","90","1","0","Outpost Side","0","0","0","0","0","0","0","9","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm36,36,4/17/2026 3:22:00 PM,blue,frc3536,"31","70","0","101","31","70","0","0","Depot Side","1","3","0","0","0","0","0","7","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm36,36,4/17/2026 3:22:00 PM,red,frc3539,"40","80","0","120","40","80","0","0","Depot Side","0","4","0","1","0","0","0","8","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm37,37,4/17/2026 3:30:00 PM,red,frc1188,"20","40","0","60","20","40","0","1","Depot Side","0","2","0","1","0","0","0","4","0","0","0","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm37,37,4/17/2026 3:30:00 PM,blue,frc3604,"10","55","20","85","10","55","1","0","Outpost Side","0","1","0","0","0","0","15","4","1","0","0","0","0","0","10","Level 2","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm37,37,4/17/2026 3:30:00 PM,red,frc3641,"20","110","0","130","20","110","0","0","Depot Side","0","2","0","0","1","0","0","11","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm37,37,4/17/2026 3:30:00 PM,blue,frc5460,"0","0","0","0","0","0","0","0","Not There","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm37,37,4/17/2026 3:30:00 PM,red,frc5533,"17","30","0","47","17","30","1","1","Not There","7","1","0","1","0","0","0","3","1","0","0","1","0","0","0","None","1","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm38,38,4/17/2026 3:38:00 PM,blue,frc3538,"20","220","0","240","20","220","1","0","Depot Side","0","2","0","0","0","0","0","22","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm38,38,4/17/2026 3:38:00 PM,blue,frc4327,"0","100","0","100","0","100","0","0","Middle","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm38,38,4/17/2026 3:38:00 PM,blue,frc6615,"30","30","0","60","30","30","1","0","Middle","0","3","0","0","0","0","0","3","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm39,39,4/17/2026 3:46:00 PM,blue,frc2619,"20","112","0","132","20","112","0","0","Not There","0","2","0","0","0","0","2","11","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm39,39,4/17/2026 3:46:00 PM,blue,frc5152,"0","40","0","40","0","40","1","1","Not There","0","0","0","0","0","0","0","4","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm39,39,4/17/2026 3:46:00 PM,red,frc6753,"10","50","0","60","10","50","1","0","Middle","0","1","0","1","0","0","0","5","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm40,40,4/17/2026 3:54:00 PM,blue,frc3632,"0","120","0","120","0","120","0","0","Not There","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm40,40,4/17/2026 3:54:00 PM,red,frc3175,"10","50","0","60","10","50","0","0","Not There","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm40,40,4/17/2026 3:54:00 PM,red,frc4237,"30","124","0","154","30","124","0","0","Outpost Side","0","3","0","0","0","0","4","12","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm40,40,4/17/2026 3:54:00 PM,blue,frc1918,"30","61","0","91","30","61","1","0","Depot Side","0","3","0","0","0","0","21","4","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm40,40,4/17/2026 3:54:00 PM,red,frc2224,"10","0","0","10","10","0","2","2","Middle","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm41,41,4/17/2026 4:02:00 PM,blue,frc3707,"20","120","0","140","20","120","0","0","Middle","0","2","0","0","0","0","0","12","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm41,41,4/17/2026 4:02:00 PM,blue,frc3641,"10","30","0","40","10","30","0","0","Not There","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm41,41,4/17/2026 4:02:00 PM,red,frc5533,"20","30","0","50","20","30","1","0","Depot Side","0","2","0","0","0","0","0","3","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm41,41,4/17/2026 4:02:00 PM,red,frc3770,"40","50","0","90","40","50","0","0","Outpost Side","0","4","0","0","0","0","0","5","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm42,42,4/17/2026 4:10:00 PM,red,frc6615,"50","80","0","130","50","80","0","0","Depot Side","0","5","0","0","0","0","0","8","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm42,42,4/17/2026 4:10:00 PM,red,frc4422,"0","60","0","60","0","60","1","1","Not There","0","0","0","0","0","0","0","6","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm42,42,4/17/2026 4:10:00 PM,blue,frc11503,"0","22","0","22","0","22","2","0","Middle","0","0","0","0","0","0","2","2","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm42,42,4/17/2026 4:10:00 PM,red,frc503,"40","210","0","250","40","210","0","0","Not There","0","4","0","0","0","0","0","21","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm42,42,4/17/2026 4:10:00 PM,blue,frc3604,"16","41","0","57","16","41","1","0","Depot Side","6","1","0","1","0","0","1","4","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm42,42,4/17/2026 4:10:00 PM,blue,frc3688,"4","30","0","34","4","30","2","2","Depot Side","4","0","0","0","0","0","0","3","1","1","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm43,43,4/17/2026 4:18:00 PM,red,frc4327,"10","39","0","49","10","39","2","0","Depot Side","0","1","0","0","0","0","9","3","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm44,44,4/17/2026 4:26:00 PM,blue,frc1188,"20","70","0","90","20","70","1","0","Depot Side","0","2","0","1","0","0","0","7","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm44,44,4/17/2026 4:26:00 PM,blue,frc9312,"7","20","0","27","7","20","0","0","Depot Side","7","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm45,45,4/17/2026 4:34:00 PM,red,frc2619,"0","16","0","16","0","16","2","0","Outpost Side","0","0","0","0","0","0","6","1","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm45,45,4/17/2026 4:34:00 PM,blue,frc8873,"20","120","0","140","20","120","0","0","Not There","0","2","0","0","0","0","0","12","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm45,45,4/17/2026 4:34:00 PM,blue,frc5152,"10","50","0","60","10","50","0","0","Middle","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm46,46,4/17/2026 4:42:00 PM,blue,frc6753,"20","30","0","50","20","30","1","1","Middle","0","2","0","0","0","0","0","3","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm46,46,4/17/2026 4:42:00 PM,red,frc3632,"0","35","0","35","0","35","1","0","Not There","0","0","0","0","0","0","5","3","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm46,46,4/17/2026 4:42:00 PM,blue,frc858,"6","74","0","80","6","74","0","0","Middle","6","0","0","0","0","0","4","7","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm46,46,4/17/2026 4:42:00 PM,red,frc573,"0","47","0","47","0","47","1","0","Middle","0","0","0","0","0","0","7","4","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm47,47,4/17/2026 4:50:00 PM,blue,frc6085,"0","20","0","20","0","20","0","0","Not There","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None","1","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm51,51,4/17/2026 6:24:00 PM,red,frc858,"10","80","0","90","10","80","1","2","Middle","0","1","0","0","0","0","0","8","1","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm52,52,4/17/2026 6:32:00 PM,red,frc11503,"10","40","0","50","10","40","0","0","Middle","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm52,52,4/17/2026 6:32:00 PM,blue,frc7197,"0","40","0","40","0","40","2","2","Outpost Side","0","0","0","0","0","0","0","4","1","1","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm53,53,4/17/2026 6:41:00 PM,red,frc5166,"0","70","0","70","0","70","1","1","Not There","0","0","0","0","0","0","0","7","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm53,53,4/17/2026 6:41:00 PM,red,frc4327,"10","38","0","48","10","38","1","0","Depot Side","0","1","0","0","0","0","28","1","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm53,53,4/17/2026 6:41:00 PM,red,frc8873,"10","100","0","110","10","100","0","0","Not There","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm54,54,4/17/2026 6:50:00 PM,red,frc6753,"10","71","0","81","10","71","0","0","Middle","0","1","0","0","0","0","1","7","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm54,54,4/17/2026 6:50:00 PM,red,frc494,"0","61","0","61","0","61","1","0","Depot Side","0","0","0","0","0","0","1","6","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026micmp4,2026micmp4_qm54,54,4/17/2026 6:50:00 PM,blue,frc5533,"6","72","0","78","6","72","0","0","Depot Side","6","0","0","0","0","0","2","7","0","0","0","0","0","0","0","None","0","0","0"
